BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
200604,2,1720,200604,2,1721,208075,5499742,ILLINOIS,17,2006,April    ,Tornado,C,21,CHRISTIAN,ILX,2006-04-02 17:20:00,CST,2006-04-02 17:21:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,1.0,100.0,,,ASSUMPTION,,,ASSUMPTION,39.52,-89.05,39.52,-89.05,,The tornado briefly touched down causing minor roof and tree damage.
200604,2,1722,200604,2,1722,208075,5499743,ILLINOIS,17,2006,April    ,Tornado,C,129,MENARD,ILX,2006-04-02 17:22:00,CST,2006-04-02 17:22:00,0,0,0,0,,,TRAINED SPOTTER,,,F0,0.3,40.0,,,GREENVIEW,,,GREENVIEW,40.08,-89.75,40.08,-89.75,,Tornado briefly touched down causing minor siding damage to one home.
200604,2,1729,200604,2,1730,209393,5502395,ARKANSAS,5,2006,April    ,Tornado,C,147,WOODRUFF,LZK,2006-04-02 17:29:00,CST,2006-04-02 17:30:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.5,60.0,4.0,SE,MORTON,4.0,SE,MORTON,35.22,-91.05,35.18,-91.05,,"A weak tornado touched down about 4 miles southeast of Morton, or about a mile north of the Primrose community.  The only damage noted along the path of the tornado were some downed trees and power lines.  The tornado moved out of Woodruff County, about 4.2 miles southeast of Morton, and into Cross County (Memphis County Warning area)."
200604,2,1730,200604,2,1734,208075,5499745,ILLINOIS,17,2006,April    ,Tornado,C,115,MACON,ILX,2006-04-02 17:30:00,CST,2006-04-02 17:34:00,0,0,0,0,,,NWS STORM SURVEY,,,F2,4.5,300.0,1.0,SW,MACON,4.0,E,MACON,39.67,-89.02,39.7,-88.92,,"The tornado completely destroyed a large barn, causing debris to be blown more than a mile to the northeast.  It also damaged trees and did minor damage to a roof."
200604,2,1730,200604,2,1730,208075,5499744,ILLINOIS,17,2006,April    ,Tornado,C,115,MACON,ILX,2006-04-02 17:30:00,CST,2006-04-02 17:30:00,0,0,0,0,,,TRAINED SPOTTER,,,F0,0.1,30.0,1.0,E,NIANTIC,1.0,E,NIANTIC,39.85,-89.15,39.85,-89.15,,The tornado briefly touched down in a field.  No damage was reported.
200604,2,1732,200604,2,1733,208075,5499746,ILLINOIS,17,2006,April    ,Tornado,C,107,LOGAN,ILX,2006-04-02 17:32:00,CST,2006-04-02 17:33:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,1.0,80.0,3.0,SE,LINCOLN,3.0,ESE,LINCOLN,40.12,-89.33,40.13,-89.32,,"The tornado damaged a barn, blew down a large tree, and damaged a grain storage bin."
200604,2,1734,200604,2,1834,209395,5506241,ARKANSAS,5,2006,April    ,Tornado,C,37,CROSS,MEG,2006-04-02 17:34:00,CST,2006-04-02 18:34:00,5,0,0,0,5M,,NWS STORM SURVEY,,,F3,30.5,500.0,2.0,SSW,FAIROAKS,8.0,SSE,PARKIN,35.18,-91.05,35.17,-90.52,,This tornado continued east from Woodruff County into Cross County eventually crossing into Crittenden County. The most affected area was the Fitzgerald Crossing community located south of Wynne and the Village Creek State Park. Twenty-four homes and two mobile homes were destroyed. Ten homes had major damage with twenty seven homes and five mobile homes receiving minor damage. Most of this damage occurred south of Wynne near the Intersection of State Highway 1 and County Road 652. The Village Creek State Park suffered damage to the Visitors' Center and the tennis court. Five minor injuries occurred with the tornado.
200604,2,1736,200604,2,1745,208075,5499748,ILLINOIS,17,2006,April    ,Tornado,C,115,MACON,ILX,2006-04-02 17:36:00,CST,2006-04-02 17:45:00,3,0,0,0,,,NWS STORM SURVEY,,,F1,7.5,150.0,2.0,SW,ELWIN,1.0,S,DECATUR,39.77,-89.0,39.83,-88.95,,The tornado snapped power poles and blew down numerous trees along its path.  It damaged the roof of several structures and broke a window and signs at a strip mall.  Three injuries (direct) were reported due to flying glass.
200604,2,1736,200604,2,1739,208075,5499747,ILLINOIS,17,2006,April    ,Tornado,C,107,LOGAN,ILX,2006-04-02 17:36:00,CST,2006-04-02 17:39:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,2.5,50.0,1.0,W,CHESTNUT,1.0,N,CHESTNUT,40.05,-89.2,40.07,-89.18,,"The tornado caused roof damage to several barns, blew down a few trees, and damaged shingles on homes."
200604,2,1737,200604,2,1754,209396,5506266,MISSOURI,29,2006,April    ,Tornado,C,69,DUNKLIN,MEG,2006-04-02 17:37:00,CST,2006-04-02 17:54:00,0,0,0,0,1.5M,,NWS STORM SURVEY,,,F3,14.4,880.0,4.0,NE,SENATH,6.0,SE,KENNETT,36.17,-90.12,36.17,-89.98,,"The tornado tracked east out of Greene County, Arkansas into Dunklin County, Missouri. The tornado then continued east into Pemiscot County, Missouri. Seven homes were destroyed and thirty-three homes were damaged."
200604,2,1742,200604,2,1743,208075,5499749,ILLINOIS,17,2006,April    ,Tornado,C,35,CUMBERLAND,ILX,2006-04-02 17:42:00,CST,2006-04-02 17:43:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.8,100.0,,,NEOGA,,,NEOGA,39.32,-88.45,39.32,-88.45,,The tornado briefly touched down damaging the roof of a school and blowing down several large trees.
200604,2,1743,200604,2,1745,207431,5501596,MISSOURI,29,2006,April    ,Tornado,C,201,SCOTT,PAH,2006-04-02 17:43:00,CST,2006-04-02 17:45:00,0,0,0,0,20K,,EMERGENCY MANAGER,,,F0,1.5,50.0,2.0,N,SIKESTON,2.0,NNE,SIKESTON,36.9,-89.58,36.9,-89.57,,Several buildings on a farm received minor damage. A roof was damaged.
200604,2,1754,200604,2,1825,209396,5506267,MISSOURI,29,2006,April    ,Tornado,C,155,PEMISCOT,MEG,2006-04-02 17:54:00,CST,2006-04-02 18:25:00,130,0,2,0,60M,,NWS STORM SURVEY,,,F3,17.6,880.0,5.0,WSW,DEERING,,,CARUTHERSVILLE,36.17,-89.97,36.18,-89.65,,"The tornado continued east out of Dunklin County into Pemiscot County. The tornado lifted near the Mississippi River. There were two fatalities in Braggadocio. One hundred thirty people were injured. The most affected area was the southern portion of Caruthersville. Two hundred twenty-six homes were destroyed and five hundred forty-two homes were damaged. In addition, the city of Caruthersville's water tower was destroyed, cutting off water access to the entire city."
200604,2,1801,200604,2,1801,208075,5499750,ILLINOIS,17,2006,April    ,Tornado,C,39,DE WITT,ILX,2006-04-02 18:01:00,CST,2006-04-02 18:01:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.1,30.0,2.0,NNE,WELDON,2.0,NNE,WELDON,40.15,-88.73,40.15,-88.73,,The tornado briefly touched down in a field.  No damage was reported.
200604,2,1808,200604,2,1808,208075,5499751,ILLINOIS,17,2006,April    ,Tornado,C,113,MCLEAN,ILX,2006-04-02 18:08:00,CST,2006-04-02 18:08:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.1,30.0,1.0,S,TOWANDA,1.0,S,TOWANDA,40.55,-88.9,40.55,-88.9,,The tornado briefly touched down in a field.  No damage was reported.
200604,2,1812,200604,2,1813,208076,5499752,ILLINOIS,17,2006,April    ,Tornado,C,113,MCLEAN,ILX,2006-04-02 18:12:00,CST,2006-04-02 18:13:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.2,50.0,3.0,NNW,HUDSON,3.0,N,HUDSON,40.63,-89.0,40.65,-88.98,,The tornado did minor roof damage to an outbuilding.  It then crossed into Woodford County.
200604,2,1813,200604,2,1813,208076,5499828,ILLINOIS,17,2006,April    ,Tornado,C,203,WOODFORD,ILX,2006-04-02 18:13:00,CST,2006-04-02 18:13:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.3,50.0,2.0,SW,KAPPA,2.0,SW,KAPPA,40.65,-89.05,40.65,-89.03,,Continuation of McLean County tornado.  No additional damage reported.
200604,2,1813,200604,2,1816,208077,5499829,ILLINOIS,17,2006,April    ,Tornado,C,113,MCLEAN,ILX,2006-04-02 18:13:00,CST,2006-04-02 18:16:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,1.0,50.0,5.0,S,ARROWSMITH,4.0,S,ARROWSMITH,40.37,-88.63,40.4,-88.63,,The tornado destroyed a barn and tore the metal roof off another barn.  It also demolished three concrete grain silos.
200604,2,1815,200604,2,1815,208077,5499830,ILLINOIS,17,2006,April    ,Tornado,C,19,CHAMPAIGN,ILX,2006-04-02 18:15:00,CST,2006-04-02 18:15:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.1,30.0,,,CHAMPAIGN,,,CHAMPAIGN,40.12,-88.25,40.12,-88.25,,The tornado briefly touched down.  No damage was reported.
200604,2,1822,200604,2,1823,208077,5499831,ILLINOIS,17,2006,April    ,Tornado,C,113,MCLEAN,ILX,2006-04-02 18:22:00,CST,2006-04-02 18:23:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,1.1,50.0,3.0,W,GRIDLEY,3.0,W,GRIDLEY,40.75,-88.93,40.75,-88.93,,"The tornado touched down in far northern McLean County, then crossed into Livingston County (NWS Chicago forecast area).  No damage was reported in McLean County."
200604,2,1823,200604,2,1825,207803,5499347,ILLINOIS,17,2006,April    ,Tornado,C,105,LIVINGSTON,LOT,2006-04-02 18:23:00,CST,2006-04-02 18:25:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,1.5,50.0,10.0,SW,FLANAGAN,8.0,SW,FLANAGAN,40.77,-88.98,40.78,-88.95,,"A F0 tornado touched down about 3 miles west of Gridley in Mclean County, crossed into Livingston County about 9.5 miles southwest of Flanagan, then dissipated about 8.0 miles southwest of Flanagan.  No damage or injuries were reported."
200604,2,1825,200604,2,1827,208077,5499832,ILLINOIS,17,2006,April    ,Tornado,C,19,CHAMPAIGN,ILX,2006-04-02 18:25:00,CST,2006-04-02 18:27:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.3,50.0,,,FLATVILLE,,,FLATVILLE,40.23,-88.05,40.23,-88.05,,The tornado briefly touched down causing minor structural damage.
200604,2,1831,200604,2,1831,207446,5501776,KENTUCKY,21,2006,April    ,Tornado,C,7,BALLARD,PAH,2006-04-02 18:31:00,CST,2006-04-02 18:31:00,0,0,0,0,,,EMERGENCY MANAGER,,,F0,0.1,30.0,3.0,ENE,GAGE,3.0,ENE,GAGE,37.0,-88.83,37.0,-88.83,,A brief tornado touchdown was witnessed by trained spotters and emergency management personnel right near the McCracken County line. The tornado touched down in open farm country along Highway 286. No damage was reported.
200604,2,1832,200604,2,1855,209397,5506368,TENNESSEE,47,2006,April    ,Tornado,C,45,DYER,MEG,2006-04-02 18:32:00,CST,2006-04-02 18:55:00,70,0,16,0,20M,,NWS STORM SURVEY,,,F3,18.0,880.0,14.0,W,NEWBERN,4.0,ENE,NEWBERN,36.12,-89.52,36.13,-89.2,,"A tornado spawned from the same parent supercell that produced damaging tornadoes west of the Mississippi River moved across Dyer County during the evening of April 2nd. The most affected areas were Millsfield, Maxey, and Newbern. The F3 tornado resulted in sixteen fatalities and 70 injuries. Seventy-one homes were destroyed and one hundred eighty-two were damaged."
200604,2,1834,200604,2,1846,209395,5506242,ARKANSAS,5,2006,April    ,Tornado,C,35,CRITTENDEN,MEG,2006-04-02 18:34:00,CST,2006-04-02 18:46:00,0,0,0,0,25K,,NWS STORM SURVEY,,,F3,7.0,200.0,5.0,W,JEANETTE,4.0,W,CRAWFORDSVILLE,35.18,-90.52,35.23,-90.4,,The tornado continued east from Cross County lifting 4 miles west of Crawfordsville. Two commercial buildings had minor damage. The tornado produced F0 damage while in Crittenden County.
200604,2,1909,200604,2,1931,209397,5506369,TENNESSEE,47,2006,April    ,Tornado,C,53,GIBSON,MEG,2006-04-02 19:09:00,CST,2006-04-02 19:31:00,42,0,6,0,25M,,NWS STORM SURVEY,,,F3,17.0,880.0,2.0,W,DYER,5.0,ENE,BRADFORD,36.07,-89.03,36.12,-88.73,,This tornado was also spawned by the same supercell that produced the killer Dyer County tornado. The F3 tornado tracked east across Gibson County. The tornado then continued east into Weakley County. The hardest hit area was the city of Bradford. There were six fatalities in Bradford along with forty-four injuries. Approximately two hundred fifty homes were damaged and seventy-five homes were destroyed. The Bradford Police Department was completely destroyed. Other businesses were also severely damaged.
200604,2,1931,200604,2,1935,209397,5506370,TENNESSEE,47,2006,April    ,Tornado,C,183,WEAKLEY,MEG,2006-04-02 19:31:00,CST,2006-04-02 19:35:00,2,0,0,0,500K,,NWS STORM SURVEY,,,F3,5.0,200.0,5.0,SE,GREENFIELD,7.0,SSE,GLEASON,36.1,-88.73,36.12,-88.57,,The tornado tracked east out of Gibson County into Weakley County. The most affected area was between Pillowville and Staffords Store. Four homes were destroyed and twenty-eight homes were damaged. At least two barns were leveled. Two people were seriously injured when their mobile home was destroyed. The tornado then continued further east into northern Carroll County.
200604,2,1935,200604,2,1950,209397,5506441,TENNESSEE,47,2006,April    ,Tornado,C,17,CARROLL,MEG,2006-04-02 19:35:00,CST,2006-04-02 19:50:00,0,0,0,0,1.04M,,NWS STORM SURVEY,,,F3,9.0,100.0,8.0,SW,MC KENZIE,5.0,SSE,MC KENZIE,36.05,-88.62,36.07,-88.48,,"The tornado tracked east out of Weakley County into Carroll County. The tornado eventually lifted five miles south southeast of McKenzie. The area just south of McKenzie experienced the worst damage. Thirty-four homes, two apartments, one shop building, and nine farm buildings were damaged. Pilgrim's Rest Church, located near Christmasville, was destroyed. Grain silos were destroyed and numerous trees and power lines were downed. The tornado produce primarily F1 type damage in Carroll County."
200604,2,1943,200604,2,1952,209397,5506443,TENNESSEE,47,2006,April    ,Tornado,C,53,GIBSON,MEG,2006-04-02 19:43:00,CST,2006-04-02 19:52:00,6,0,2,0,15M,,NWS STORM SURVEY,,,F3,8.0,880.0,5.0,NW,RUTHERFORD,1.0,E,RUTHERFORD,36.18,-89.05,36.13,-88.97,,This tornado was the second of two F3 tornadoes that affected Gibson County on April 2nd. The tornado touched down just south of the Obion and Gibson County line and tracked southeast. The tornado lifted just east of Rutherford near the intersection of China Grove Rd and Highway 105. Two fatalities occurred as a result of this tornado along with six injuries. Approximately two hundred fifty homes were damaged and six were destroyed. Cars were tossed into open fields.
200604,2,1950,200604,2,2011,207447,5501849,KENTUCKY,21,2006,April    ,Tornado,C,47,CHRISTIAN,PAH,2006-04-02 19:50:00,CST,2006-04-02 20:11:00,22,0,0,0,35M,,NWS STORM SURVEY,,,F3,19.5,700.0,3.0,NNE,GRACEY,1.0,SSE,OVIL,36.9,-87.63,36.93,-87.28,,"The tornado formed from a long-track supercell that originated in southeast Missouri near Poplar Bluff. The tornado began less than two miles from the Trigg County line with an east-southeast movement, then curved slightly left before crossing Highway 91. The tornado moved east-northeast across central Christian County, passing less than four miles north of downtown Hopkinsville, before crossing into Todd County less than a mile north of Pilot Rock. Near the beginning of the damage path, a church was levelled. Across the county, 91 homes were destroyed, and another 171 homes sustained varying degrees of damage. Several people were pulled from the debris of their homes during a door-to-door search that lasted into the next morning. Of the 22 people directly injured by the tornado, 17 were checked in at the local hospital, and five were transferred to regional hospitals. Another ten or so people received injuries not directly inflicted by the tornado, such as driving into fallen trees. None of the injuries, which consisted mostly of cuts, bruises, and fractures, were considered life-threatening. Numerous garages, barns, and outbuildings were destroyed. Some vehicles were damaged or destroyed. Hundreds of trees were downed, snapped, or uprooted. Power was out to most of the city of Hopkinsville for about six hours as a result of downed steel towers that carry primary transmission lines. Peak winds were estimated near 185 MPH. The average path width was 500 yards. It should be noted that the initial tornado reformed or reorganized about 7 miles northeast of Hopkinsville, leaving a break in the tornado path less than a mile long. Downburst wind damage occurred both north and south of the area where the tornado reorganized, resulting in a two-mile wide swath of damage along Highway 107. The webcam at the local hospital captured the tornado as it passed north of downtown Hopkinsville."
200604,2,2007,200604,2,2008,208070,5500453,INDIANA,18,2006,April    ,Tornado,C,93,LAWRENCE,IND,2006-04-02 20:07:00,EST,2006-04-02 20:08:00,0,0,0,0,100K,0,NWS STORM SURVEY,,,F1,0.5,100.0,,,MITCHELL,,,MITCHELL,38.73,-86.47,38.73,-86.47,,Homes and businesses were damaged by a tornado that touched down briefly in Mitchell on the evening of 2 April 2006.
200604,2,2011,200604,2,2023,207447,5501850,KENTUCKY,21,2006,April    ,Tornado,C,219,TODD,PAH,2006-04-02 20:11:00,CST,2006-04-02 20:23:00,6,0,0,0,2.5M,,NWS STORM SURVEY,,,F2,10.2,150.0,4.0,W,ALLEGRE,3.0,E,CEDAR GROVE,36.93,-87.28,36.93,-87.1,,"The tornado continued into Todd County from Christian County, crossing the county line near Pilot Rock. The tornado passed less than a mile north of the communities of Allegre and Cedar Grove, then dissipated about 2.5 miles before entering Logan County. Although damage was extensive in Todd County, the tornado was at its strongest and widest in Christian County. In Todd County, the tornado produced mainly F1 damage, although the tornado intensified into the lower F2 range near Allegre. A mobile home was destroyed in Allegre, and buildings were destroyed on Highway 171 about two miles north of Allegre. There was extensive damage to a church in Cedar Grove. Half of its roof was blown off, and windows were blown out. A total of two homes in Todd County were destroyed, and 28 other houses were significantly damaged. Close to two dozen sheds and barns were damaged or destroyed, along with at least one grain bin. Numerous trees were uprooted. Some farm machinery and vehicles were damaged or destroyed, including tractors and combines."
